LoanID	BorrowerID	LoanPurpose	LoanStatus	RepaymentStatus	default_reason	StartDate	Amount	grossrate	PrincipalOutstanding	term	MaturityDate	DaysEarly
35134	1840170	Personal Loan	Settled	Repaid		2019-09-24	2678.38	5.0011	0.0	36	2020-09-16	738.0
35147	1825031	Personal Loan	Settled	Repaid		2019-09-24	17527.01	5.0011	0.0	36	2021-03-22	551.0
35183	1232412	Personal Loan	Settled	Repaid		2019-09-24	4614.97	5.0011	0.0	36	2021-10-06	353.0
35225	1825620	Personal Loan	Settled	Repaid		2019-09-26	4552.85	5.0011	0.0	36	2021-02-10	593.0
35245	1847979	Personal Loan	Settled	Repaid		2019-09-26	5646.07	5.0011	0.0	36	2021-04-14	530.0
35308	1855183	Personal Loan	Settled	Repaid		2019-09-30	6428.1	5.0011	0.0	36	2020-02-18	955.0
35326	1862620	Personal Loan	Settled	Repaid		2019-09-30	10589.0	5.0011	0.0	36	2021-01-25	613.0
35378	1856052	Personal Loan	Settled	Repaid		2019-10-01	1171.36	5.0011	0.0	36	2019-12-11	1025.0
35349	1855579	Personal Loan	Settled	Repaid		2019-10-01	8714.47	5.0011	0.0	36	2020-05-13	871.0
35426	1568389	Personal Loan	Settled	Repaid		2019-10-03	2796.7	5.0011	0.0	36	2020-07-10	815.0
35432	1872514	Personal Loan	Settled	Repaid		2019-10-03	10863.07	5.0011	0.0	36	2021-02-11	599.0
35502	1603904	Personal Loan	Settled	Repaid		2019-10-07	1171.36	5.0011	0.0	36	2021-01-15	630.0
35492	1746007	Personal Loan	Settled	Repaid		2019-10-07	4099.77	5.0011	0.0	36	2021-09-20	382.0
35579	1700938	Personal Loan	Settled	Repaid		2019-10-08	3302.49	5.0011	0.0	36	2020-10-12	726.0
35547	1889932	Personal Loan	Settled	Repaid		2019-10-08	3324.13	5.0011	0.0	36	2021-05-14	512.0
35587	1879411	Personal Loan	Settled	Repaid		2019-10-09	3443.4	5.0011	0.0	36	2020-09-11	758.0
35745	1907864	Personal Loan	Settled	Repaid		2019-10-15	3397.65	5.0011	0.0	36	2021-05-06	527.0
35734	947643	Personal Loan	Settled	Repaid		2019-10-15	2349.94	5.0011	0.0	36	2021-06-30	472.0
35750	1778613	Personal Loan	Settled	Repaid		2019-10-15	2608.5	5.0011	0.0	36	2021-12-06	313.0
35732	1431653	Personal Loan	Settled	Repaid		2019-10-15	6404.58	5.0011	0.0	36	2022-01-06	282.0
35819	1921142	Personal Loan	Settled	Repaid		2019-10-16	3158.7	5.0011	0.0	36	2022-01-25	264.0
35843	621649	Personal Loan	Settled	Repaid		2019-10-17	1127.8	5.0011	0.0	36	2021-06-24	480.0
35900	745254	Personal Loan	Settled	Repaid		2019-10-21	2202.36	5.0011	0.0	36	2021-01-14	645.0
36010	542118	Personal Loan	Settled	Repaid		2019-10-23	6594.89	5.0011	0.0	36	2021-08-06	443.0
36066	211035	Personal Loan	Settled	Repaid		2019-10-25	7080.51	5.0011	0.0	36	2020-09-02	783.0
36118	1957184	Personal Loan	Settled	Repaid		2019-10-28	1166.36	5.0011	0.0	36	2020-06-09	871.0
36124	143341	Personal Loan	Settled	Repaid		2019-10-28	4686.57	5.0011	0.0	36	2021-02-08	627.0
36149	1083124	Personal Loan	Settled	Repaid		2019-10-29	9506.97	5.0011	0.0	36	2021-06-14	502.0
36211	948990	Personal Loan	Settled	Repaid		2019-10-31	3504.45	5.0011	0.0	36	2021-03-08	602.0
36250	1971737	Personal Loan	Settled	Repaid		2019-11-01	7439.11	5.0011	0.0	36	2020-04-08	937.0
36253	1974853	Personal Loan	Settled	Repaid		2019-11-01	3214.05	5.0011	0.0	36	2021-02-08	631.0
36337	1917066	Personal Loan	Settled	Repaid		2019-11-04	2151.8	5.0011	0.0	36	2019-12-11	1059.0
36303	1974117	Personal Loan	Settled	Repaid		2019-11-04	5406.72	5.0011	0.0	36	2020-08-10	816.0
36331	1974068	Personal Loan	Settled	Repaid		2019-11-04	2589.6	5.0011	0.0	36	2020-08-28	798.0
36288	759628	Personal Loan	Settled	Repaid		2019-11-04	4878.59	5.0011	0.0	36	2021-11-12	357.0
36371	425012	Personal Loan	Settled	Repaid		2019-11-05	3399.02	5.0011	0.0	36	2020-06-09	879.0
36376	1875549	Personal Loan	Settled	Repaid		2019-11-05	2853.36	5.0011	0.0	36	2021-12-13	327.0
36433	1993958	Personal Loan	Settled	Repaid		2019-11-06	2142.7	5.0011	0.0	36	2020-03-19	962.0
36460	917023	Personal Loan	Settled	Repaid		2019-11-07	2873.3	5.0011	0.0	36	2021-02-16	629.0
36449	733096	Personal Loan	Settled	Repaid		2019-11-07	3214.05	5.0011	0.0	36	2021-03-18	599.0
36458	1994664	Personal Loan	Settled	Repaid		2019-11-07	3214.05	5.0011	0.0	36	2021-12-17	325.0
36489	1327225	Personal Loan	Settled	Repaid		2019-11-08	2142.7	5.0011	0.0	36	2020-10-21	748.0
36624	1624328	Personal Loan	Settled	Repaid		2019-11-14	3324.13	5.0011	0.0	36	2020-09-14	791.0
36611	722466	Personal Loan	Settled	Repaid		2019-11-14	1121.18	5.0011	0.0	36	2021-04-23	570.0
36703	27822	Personal Loan	Settled	Repaid		2019-11-19	1158.85	5.0011	0.0	36	2020-03-04	990.0
36739	1721230	Personal Loan	Settled	Repaid		2019-11-20	5529.25	5.0011	0.0	36	2021-01-29	660.0
36750	2044785	Personal Loan	Settled	Repaid		2019-11-22	4832.33	5.0011	0.0	36	2022-01-12	314.0
36791	2056840	Personal Loan	Settled	Repaid		2019-11-26	13297.87	5.0011	0.0	36	2021-05-10	565.0
36856	362668	Personal Loan	Settled	Repaid		2019-11-29	6597.64	5.0011	0.0	36	2020-02-14	1019.0
36882	78890	Personal Loan	Settled	Repaid		2019-12-02	10334.07	5.0011	0.0	36	2021-03-23	619.0
36955	2084298	Personal Loan	Settled	Repaid		2019-12-03	5609.34	5.0011	0.0	36	2021-04-08	604.0
37018	2079611	Personal Loan	Settled	Repaid		2019-12-05	3275.43	5.0011	0.0	36	2021-04-09	605.0
37027	2098357	Personal Loan	Settled	Repaid		2019-12-06	5605.9	5.0011	0.0	36	2020-06-30	889.0
37024	1452340	Personal Loan	Settled	Repaid		2019-12-06	5671.21	5.0011	0.0	36	2020-11-18	748.0
37062	2098638	Personal Loan	Settled	Repaid		2019-12-06	2352.73	5.0011	0.0	36	2022-01-14	326.0
37067	1998106	Personal Loan	Settled	Repaid		2019-12-09	5379.5	5.0011	0.0	36	2021-01-15	693.0
37152	1683021	Personal Loan	Settled	Repaid		2019-12-11	3307.8	5.0011	0.0	36	2020-06-19	905.0
37231	537526	Personal Loan	Settled	Repaid		2019-12-19	1158.85	5.0011	0.0	36	2021-01-05	713.0
37240	2146678	Personal Loan	Settled	Repaid		2019-12-20	10918.09	5.0011	0.0	36	2020-07-02	901.0
37253	2100456	Personal Loan	Settled	Repaid		2019-12-20	1539.0	5.0011	0.0	36	2021-07-30	508.0
37251	2101293	Personal Loan	Settled	Repaid		2019-12-23	3412.93	5.0011	0.0	36	2021-10-08	441.0
37341	2195343	Personal Loan	Settled	Repaid		2020-01-06	3307.8	5.0011	0.0	36	2020-07-22	898.0
37332	1841968	Personal Loan	Settled	Repaid		2020-01-06	5605.9	5.0011	0.0	36	2021-09-09	484.0
37358	2084155	Personal Loan	Settled	Repaid		2020-01-06	7133.22	5.0011	0.0	36	2022-01-14	357.0
1322	43964	Personal Loan	Settled	Repaid		2015-01-29	3524.89	5.02	0.0	36	2018-01-20	9.0
1317	33247	Personal Loan	Settled	Repaid		2015-01-30	1116.11	5.02	0.0	36	2015-05-26	980.0
1333	44212	Personal Loan	Settled	Repaid		2015-01-30	3021.32	5.02	0.0	36	2015-10-12	841.0
1332	44030	Personal Loan	Settled	Repaid		2015-01-30	3021.32	5.02	0.0	36	2018-01-20	10.0
1324	44007	Personal Loan	Settled	Repaid		2015-01-30	3189.46	5.02	0.0	36	2018-01-20	10.0
1352	44933	Personal Loan	Settled	Repaid		2015-02-05	3323.55	5.02	0.0	36	2018-02-01	4.0
1350	44571	Personal Loan	Settled	Repaid		2015-02-05	3828.21	5.02	0.0	36	2018-02-01	4.0
1356	45017	Personal Loan	Settled	Repaid		2015-02-06	4240.27	5.02	0.0	36	2018-02-01	5.0
1371	45493	Personal Loan	Settled	Repaid		2015-02-10	3016.74	5.02	0.0	36	2016-10-24	474.0
1370	45476	Personal Loan	Settled	Repaid		2015-02-10	3519.53	5.02	0.0	36	2016-11-03	464.0
1385	45745	Personal Loan	Settled	Repaid		2015-02-11	3519.52	5.02	0.0	36	2016-06-17	604.0
1388	45903	Personal Loan	Settled	Repaid		2015-02-12	3016.72	5.02	0.0	36	2016-10-31	469.0
1397	45909	Personal Loan	Settled	Repaid		2015-02-12	3180.75	5.02	0.0	36	2017-03-28	321.0
1367	45182	Personal Loan	Settled	Repaid		2015-02-12	4264.22	5.02	0.0	36	2017-07-12	215.0
1381	45152	Personal Loan	Settled	Repaid		2015-02-12	4335.84	5.02	0.0	36	2018-02-10	2.0
1396	45798	Personal Loan	Settled	Repaid		2015-02-12	4927.31	5.02	0.0	36	2018-02-10	2.0
1383	45288	Personal Loan	Settled	Repaid		2015-02-13	14630.61	5.02	0.0	36	2016-10-29	472.0
1399	45226	Personal Loan	Settled	Repaid		2015-02-13	3016.71	5.02	0.0	36	2018-02-10	3.0
1384	45631	Personal Loan	Settled	Repaid		2015-02-13	4022.28	5.02	0.0	36	2018-02-10	3.0
1393	45985	Personal Loan	Settled	Repaid		2015-02-13	4022.28	5.02	0.0	36	2018-02-10	3.0
1408	46143	Personal Loan	Settled	Repaid		2015-02-13	4022.28	5.02	0.0	36	2018-02-10	3.0
1405	46297	Personal Loan	Settled	Repaid		2015-02-13	4161.69	5.02	0.0	36	2018-02-10	3.0
1403	46259	Personal Loan	Settled	Repaid		2015-02-13	6015.43	5.02	0.0	36	2018-02-10	3.0
1411	46379	Personal Loan	Settled	Repaid		2015-02-17	3016.68	5.02	0.0	36	2016-03-22	697.0
1433	46392	Personal Loan	Settled	Repaid		2015-02-17	4161.12	5.02	0.0	36	2016-05-11	647.0
1416	46359	Personal Loan	Settled	Repaid		2015-02-17	5012.8	5.02	0.0	36	2017-06-13	249.0
1419	46433	Personal Loan	Settled	Repaid		2015-02-17	4022.24	5.02	0.0	36	2018-02-10	7.0
1404	46269	Personal Loan	Settled	Repaid		2015-02-17	5012.8	5.02	0.0	36	2018-02-10	7.0
1400	45851	Personal Loan	Settled	Repaid		2015-02-17	6657.79	5.02	0.0	36	2018-02-10	7.0
1421	46573	Personal Loan	Settled	Repaid		2015-02-18	4022.23	5.02	0.0	36	2015-11-18	823.0
1417	46458	Personal Loan	Settled	Repaid		2015-02-18	3016.67	5.02	0.0	36	2018-02-10	8.0
1422	46476	Personal Loan	Settled	Repaid		2015-02-18	5494.27	5.02	0.0	36	2018-02-10	8.0
1430	46764	Personal Loan	Settled	Repaid		2015-02-19	4022.22	5.02	0.0	36	2017-06-28	236.0
1414	45862	Personal Loan	Settled	Repaid		2015-02-19	3016.66	5.02	0.0	36	2017-10-16	126.0
1429	46747	Personal Loan	Settled	Repaid		2015-02-19	4160.83	5.02	0.0	36	2018-02-10	9.0
1438	46843	Personal Loan	Settled	Repaid		2015-02-20	3016.74	5.02	0.0	36	2015-10-20	854.0
1435	46807	Personal Loan	Settled	Repaid		2015-02-20	3308.45	5.02	0.0	36	2016-11-03	474.0
1439	46904	Personal Loan	Settled	Repaid		2015-02-20	4022.32	5.02	0.0	36	2017-01-27	389.0
1459	46831	Personal Loan	Settled	Repaid		2015-02-20	5012.89	5.02	0.0	36	2017-07-20	215.0
1444	46300	Personal Loan	Settled	Repaid		2015-02-20	3016.74	5.02	0.0	36	2018-02-20	0.0
1462	46898	Personal Loan	Settled	Repaid		2015-02-20	3016.74	5.02	0.0	36	2018-02-20	0.0
1442	46968	Personal Loan	Settled	Repaid		2015-02-20	3016.74	5.02	0.0	36	2018-02-20	0.0
1455	47170	Personal Loan	Settled	Repaid		2015-02-20	3016.74	5.02	0.0	36	2018-02-20	0.0
1463	47058	Personal Loan	Settled	Repaid		2015-02-20	7519.34	5.02	0.0	36	2018-02-20	0.0
1456	47215	Personal Loan	Settled	Repaid		2015-02-24	3201.0	5.02	0.0	36	2015-08-30	909.0
1453	46998	Personal Loan	Settled	Repaid		2015-02-24	7017.98	5.02	0.0	36	2016-03-30	696.0
1477	47342	Personal Loan	Settled	Repaid		2015-02-24	3151.16	5.02	0.0	36	2016-07-22	582.0
1466	47270	Personal Loan	Settled	Repaid		2015-02-24	3016.7	5.02	0.0	36	2016-08-31	542.0
1468	47329	Personal Loan	Settled	Repaid		2015-02-24	3016.7	5.02	0.0	36	2017-07-12	227.0
1458	42605	Personal Loan	Settled	Repaid		2015-02-24	3016.7	5.02	0.0	36	2018-02-20	4.0
1457	47240	Personal Loan	Settled	Repaid		2015-02-24	3016.7	5.02	0.0	36	2018-02-20	4.0
1465	47249	Personal Loan	Settled	Repaid		2015-02-24	3519.49	5.02	0.0	36	2018-02-20	4.0
1469	47416	Personal Loan	Settled	Repaid		2015-02-25	3016.7	5.02	0.0	36	2017-01-24	397.0
1487	47472	Personal Loan	Settled	Repaid		2015-02-25	3519.48	5.02	0.0	36	2018-02-20	5.0
1485	47583	Personal Loan	Settled	Repaid		2015-02-26	3200.64	5.02	0.0	36	2015-09-07	903.0
1481	47582	Personal Loan	Settled	Repaid		2015-02-26	4161.26	5.02	0.0	36	2016-04-01	696.0
1480	47567	Personal Loan	Settled	Repaid		2015-02-26	4022.25	5.02	0.0	36	2017-02-24	367.0
1467	47205	Personal Loan	Settled	Repaid		2015-02-26	4681.42	5.02	0.0	36	2018-02-20	6.0
1492	47746	Personal Loan	Settled	Repaid		2015-02-27	3364.28	5.02	0.0	36	2016-10-21	494.0
1488	47712	Personal Loan	Settled	Repaid		2015-02-27	4681.26	5.02	0.0	36	2017-09-07	173.0
1489	47867	Personal Loan	Settled	Repaid		2015-02-27	3016.68	5.02	0.0	36	2018-02-20	7.0
1936	56593	Personal Loan	Settled	Repaid		2015-05-05	3641.67	5.07	0.0	36	2017-09-13	234.0
1949	57712	Personal Loan	Settled	Repaid		2015-05-06	3237.03	5.07	0.0	36	2018-01-05	121.0
1939	57160	Personal Loan	Settled	Repaid		2015-05-06	3945.13	5.07	0.0	36	2018-01-22	104.0
1957	57816	Personal Loan	Settled	Repaid		2015-05-08	4046.27	5.07	0.0	36	2015-09-14	967.0
1952	53119	Personal Loan	Settled	Repaid		2015-05-08	3338.17	5.07	0.0	36	2016-02-02	826.0
1953	55543	Personal Loan	Settled	Repaid		2015-05-08	3034.7	5.07	0.0	36	2016-12-05	519.0
1974	25839	Personal Loan	Settled	Repaid		2015-05-08	3025.7	5.07	0.0	36	2017-02-03	459.0
1934	55786	Personal Loan	Settled	Repaid		2015-05-08	3338.17	5.07	0.0	36	2017-03-03	431.0
1938	57281	Personal Loan	Settled	Repaid		2015-05-08	2341.84	5.07	0.0	36	2017-09-05	245.0
1973	56096	Personal Loan	Settled	Repaid		2015-05-08	3102.3	5.07	0.0	36	2018-05-01	7.0
1944	57447	Personal Loan	Settled	Repaid		2015-05-08	3338.17	5.07	0.0	36	2018-05-01	7.0
1954	57273	Personal Loan	Settled	Repaid		2015-05-08	3536.5	5.07	0.0	36	2018-05-01	7.0
1959	57984	Personal Loan	Settled	Repaid		2015-05-08	4046.27	5.07	0.0	36	2018-05-01	7.0
1961	57782	Personal Loan	Settled	Repaid		2015-05-08	4407.93	5.07	0.0	36	2018-05-01	7.0
1964	57529	Personal Loan	Settled	Repaid		2015-05-12	4200.63	5.07	0.0	36	2015-11-23	901.0
1982	58630	Personal Loan	Settled	Repaid		2015-05-12	3530.03	5.07	0.0	36	2016-05-03	739.0
1995	58824	Personal Loan	Settled	Repaid		2015-05-13	4538.6	5.07	0.0	36	2017-05-30	348.0
1994	58766	Personal Loan	Settled	Repaid		2015-05-13	3530.02	5.07	0.0	36	2018-05-10	3.0
1983	58770	Personal Loan	Settled	Repaid		2015-05-13	3933.45	5.07	0.0	36	2018-05-10	3.0
1997	59057	Personal Loan	Settled	Repaid		2015-05-14	3701.47	5.07	0.0	36	2018-05-10	4.0
2004	55237	Personal Loan	Settled	Repaid		2015-05-15	4034.29	5.07	0.0	36	2016-07-12	672.0
1999	59332	Personal Loan	Settled	Repaid		2015-05-15	4200.05	5.07	0.0	36	2018-03-21	55.0
2002	59278	Personal Loan	Settled	Repaid		2015-05-15	4034.29	5.07	0.0	36	2018-05-10	5.0
2021	59770	Personal Loan	Settled	Repaid		2015-05-20	5042.93	5.07	0.0	36	2016-02-23	817.0
2023	59806	Personal Loan	Settled	Repaid		2015-05-20	4034.34	5.07	0.0	36	2016-05-10	740.0
2013	59712	Personal Loan	Settled	Repaid		2015-05-20	4034.34	5.07	0.0	36	2017-10-30	202.0
2008	58860	Personal Loan	Settled	Repaid		2015-05-20	3328.33	5.07	0.0	36	2018-05-20	0.0
2020	59697	Personal Loan	Settled	Repaid		2015-05-20	4336.17	5.07	0.0	36	2018-05-20	0.0
2017	59851	Personal Loan	Settled	Repaid		2015-05-21	3025.75	5.07	0.0	36	2015-08-25	1000.0
2012	59550	Personal Loan	Settled	Repaid		2015-05-21	4511.09	5.07	0.0	36	2016-08-30	629.0
2019	59505	Personal Loan	Settled	Repaid		2015-05-21	3530.04	5.07	0.0	36	2018-05-20	1.0
2011	59379	Personal Loan	Settled	Repaid		2015-05-21	4034.33	5.07	0.0	36	2018-05-20	1.0
2026	60085	Personal Loan	Settled	Repaid		2015-05-22	4100.89	5.07	0.0	36	2015-12-23	881.0
2036	59558	Personal Loan	Settled	Repaid		2015-05-22	4100.89	5.07	0.0	36	2016-06-16	705.0
2025	60078	Personal Loan	Settled	Repaid		2015-05-22	10501.57	5.07	0.0	36	2016-08-09	651.0
2031	59691	Personal Loan	Settled	Repaid		2015-05-22	3025.74	5.07	0.0	36	2018-05-20	2.0
2033	60145	Personal Loan	Settled	Repaid		2015-05-22	3102.67	5.07	0.0	36	2018-05-20	2.0
2032	60114	Personal Loan	Settled	Repaid		2015-05-22	4100.89	5.07	0.0	36	2018-05-20	2.0
2034	60265	Personal Loan	Settled	Repaid		2015-05-22	5042.9	5.07	0.0	36	2018-05-20	2.0
2047	60518	Personal Loan	Settled	Repaid		2015-05-26	4034.28	5.07	0.0	36	2017-05-15	376.0
2062	60742	Personal Loan	Settled	Repaid		2015-05-27	3800.72	5.07	0.0	36	2018-02-09	107.0
2067	61328	Personal Loan	Settled	Repaid		2015-05-29	6298.93	5.07	0.0	36	2015-09-04	998.0
2049	60883	Personal Loan	Settled	Repaid		2015-05-29	4034.25	5.07	0.0	36	2016-09-02	634.0
2064	59920	Personal Loan	Settled	Repaid		2015-05-29	5042.81	5.07	0.0	36	2017-06-22	341.0
2053	60884	Personal Loan	Settled	Repaid		2015-05-29	4034.25	5.07	0.0	36	2017-08-23	279.0
2052	60703	Personal Loan	Settled	Repaid		2015-05-29	3102.15	5.07	0.0	36	2018-05-20	9.0
2051	60317	Personal Loan	Settled	Repaid		2015-05-29	3619.18	5.07	0.0	36	2018-05-20	9.0
2077	61266	Personal Loan	Settled	Repaid		2015-05-29	3619.18	5.07	0.0	36	2018-05-20	9.0
2069	61005	Personal Loan	Settled	Repaid		2015-05-29	4034.25	5.07	0.0	36	2018-05-20	9.0
2040	55916	Personal Loan	Settled	Repaid		2015-05-29	4336.81	5.07	0.0	36	2018-05-20	9.0
2063	59458	Personal Loan	Settled	Repaid		2015-05-29	4538.52	5.07	0.0	36	2018-05-20	9.0
2061	59754	Personal Loan	Settled	Repaid		2015-05-29	11915.64	5.07	0.0	36	2018-05-20	9.0
2068	61427	Personal Loan	Settled	Repaid		2015-06-02	3102.7	5.07	0.0	36	2015-08-20	1017.0
2075	61552	Personal Loan	Settled	Repaid		2015-06-02	4236.04	5.07	0.0	36	2017-10-19	226.0
2071	61238	Personal Loan	Settled	Repaid		2015-06-02	3216.12	5.07	0.0	36	2018-06-01	1.0
2089	61622	Personal Loan	Settled	Repaid		2015-06-03	4034.32	5.07	0.0	36	2016-05-04	760.0
2094	61948	Personal Loan	Settled	Repaid		2015-06-05	3102.48	5.07	0.0	36	2016-04-06	790.0
2106	62302	Personal Loan	Settled	Repaid		2015-06-05	9192.48	5.07	0.0	36	2018-01-31	125.0
2092	62040	Personal Loan	Settled	Repaid		2015-06-05	3025.72	5.07	0.0	36	2018-06-01	4.0
2099	24883	Personal Loan	Settled	Repaid		2015-06-05	3530.01	5.07	0.0	36	2018-06-01	4.0
2093	60993	Personal Loan	Settled	Repaid		2015-06-05	4034.29	5.07	0.0	36	2018-06-01	4.0
2124	62741	Personal Loan	Settled	Repaid		2015-06-10	3102.78	5.07	0.0	36	2018-06-10	0.0
2140	62801	Personal Loan	Settled	Repaid		2015-06-10	3259.48	5.07	0.0	36	2018-06-21	-11.0
2158	62978	Personal Loan	Settled	Repaid		2015-06-11	4613.56	5.07	0.0	36	2015-12-04	920.0
2129	62971	Personal Loan	Settled	Repaid		2015-06-11	3328.32	5.07	0.0	36	2016-12-22	536.0
2110	62289	Personal Loan	Settled	Repaid		2015-06-11	4100.94	5.07	0.0	36	2017-06-15	361.0
2142	62888	Personal Loan	Settled	Repaid		2015-06-11	4437.76	5.07	0.0	36	2018-06-26	-15.0
2166	63565	Personal Loan	Settled	Repaid		2015-06-12	12815.13	5.07	0.0	36	2016-02-03	860.0
2160	63214	Personal Loan	Settled	Repaid		2015-06-12	3102.63	5.07	0.0	36	2017-02-14	483.0
2138	62695	Personal Loan	Settled	Repaid		2015-06-12	3530.03	5.07	0.0	36	2017-05-25	383.0
2132	59783	Personal Loan	Settled	Repaid		2015-06-12	3025.74	5.07	0.0	36	2017-08-15	301.0
2170	63320	Personal Loan	Settled	Repaid		2015-06-12	3619.74	5.07	0.0	36	2018-04-05	68.0
2116	62256	Personal Loan	Settled	Repaid		2015-06-12	3172.89	5.07	0.0	36	2018-06-10	2.0
2117	62394	Personal Loan	Settled	Repaid		2015-06-12	3429.17	5.07	0.0	36	2018-06-10	2.0
2152	63306	Personal Loan	Settled	Repaid		2015-06-12	3723.16	5.07	0.0	36	2018-06-10	2.0
2127	61694	Personal Loan	Settled	Repaid		2015-06-12	4100.84	5.07	0.0	36	2018-06-10	2.0
2135	62611	Personal Loan	Settled	Repaid		2015-06-12	4515.56	5.07	0.0	36	2018-06-10	2.0
2178	63878	Personal Loan	Settled	Repaid		2015-06-16	4682.47	5.07	0.0	36	2016-09-15	639.0
2179	9290	Personal Loan	Settled	Repaid		2015-06-16	6663.22	5.07	0.0	36	2016-12-19	544.0
2188	62628	Personal Loan	Settled	Repaid		2015-06-17	4100.35	5.07	0.0	36	2018-06-10	7.0
2168	62872	Personal Loan	Settled	Repaid		2015-06-18	4662.65	5.07	0.0	36	2017-10-17	244.0
2175	63741	Personal Loan	Settled	Repaid		2015-06-18	4100.25	5.07	0.0	36	2018-06-10	8.0
2210	64794	Personal Loan	Settled	Repaid		2015-06-19	3102.11	5.07	0.0	36	2016-01-26	875.0
2200	64504	Personal Loan	Settled	Repaid		2015-06-19	4724.08	5.07	0.0	36	2016-02-03	867.0
2198	63761	Personal Loan	Settled	Repaid		2015-06-19	4538.52	5.07	0.0	36	2016-05-16	764.0
2205	64634	Personal Loan	Settled	Repaid		2015-06-19	5125.19	5.07	0.0	36	2016-07-28	691.0
2206	64645	Personal Loan	Settled	Repaid		2015-06-19	5248.98	5.07	0.0	36	2017-01-11	524.0
2215	64674	Personal Loan	Settled	Repaid		2015-06-19	4199.18	5.07	0.0	36	2017-11-29	202.0
2189	63174	Personal Loan	Settled	Repaid		2015-06-19	3102.11	5.07	0.0	36	2018-06-10	9.0
2207	64767	Personal Loan	Settled	Repaid		2015-06-19	4034.24	5.07	0.0	36	2018-06-10	9.0
2197	63064	Personal Loan	Settled	Repaid		2015-06-19	4407.66	5.07	0.0	36	2018-06-10	9.0
2214	64482	Personal Loan	Settled	Repaid		2015-06-19	5125.19	5.07	0.0	36	2018-06-10	9.0
2213	64218	Personal Loan	Settled	Repaid		2015-06-23	6827.47	5.07	0.0	36	2016-10-12	619.0
2235	23713	Personal Loan	Settled	Repaid		2015-06-24	4725.16	5.07	0.0	36	2017-08-08	320.0
2228	65339	Personal Loan	Settled	Repaid		2015-06-24	4100.64	5.07	0.0	36	2017-08-09	319.0
2233	63483	Personal Loan	Settled	Repaid		2015-06-24	3025.72	5.07	0.0	36	2018-01-29	146.0
2219	63552	Personal Loan	Settled	Repaid		2015-06-25	3102.41	5.07	0.0	36	2016-04-01	815.0
2263	65590	Personal Loan	Settled	Repaid		2015-06-25	3530.0	5.07	0.0	36	2018-06-20	5.0
2244	65531	Personal Loan	Settled	Repaid		2015-06-25	4100.54	5.07	0.0	36	2018-06-20	5.0
2253	65538	Personal Loan	Settled	Repaid		2015-06-26	3750.94	5.07	0.0	36	2016-05-04	783.0
2249	65825	Personal Loan	Settled	Repaid		2015-06-26	3227.42	5.07	0.0	36	2016-10-27	607.0
2258	65907	Personal Loan	Settled	Repaid		2015-06-26	4126.64	5.07	0.0	36	2017-05-31	391.0
2252	65259	Personal Loan	Settled	Repaid		2015-06-26	3025.7	5.07	0.0	36	2018-06-20	6.0
2260	63015	Personal Loan	Settled	Repaid		2015-06-26	4724.73	5.07	0.0	36	2018-06-20	6.0
2285	66665	Personal Loan	Settled	Repaid		2015-07-01	4200.99	5.07	0.0	36	2018-07-01	0.0
2291	67198	Personal Loan	Settled	Repaid		2015-07-03	3172.96	5.07	0.0	36	2016-04-06	818.0
2300	67037	Personal Loan	Settled	Repaid		2015-07-03	4305.93	5.07	0.0	36	2018-07-01	2.0
2320	67623	Personal Loan	Settled	Repaid		2015-07-07	4333.99	5.07	0.0	36	2018-07-01	6.0
2311	67939	Personal Loan	Settled	Repaid		2015-07-08	4100.39	5.07	0.0	36	2018-07-01	7.0
2307	67588	Personal Loan	Settled	Repaid		2015-07-09	4333.28	5.07	0.0	36	2015-11-11	971.0
2324	68232	Personal Loan	Settled	Repaid		2015-07-09	4256.37	5.07	0.0	36	2018-07-01	8.0
2341	33691	Personal Loan	Settled	Repaid		2015-07-10	1721.62	5.07	0.0	36	2015-09-11	1033.0
2323	68178	Personal Loan	Settled	Repaid		2015-07-10	5126.35	5.07	0.0	36	2016-02-03	888.0
2329	67658	Personal Loan	Settled	Repaid		2015-07-10	5323.2	5.07	0.0	36	2017-06-28	377.0
2330	67784	Personal Loan	Settled	Repaid		2015-07-10	3259.59	5.07	0.0	36	2018-02-20	140.0
2312	67309	Personal Loan	Settled	Repaid		2015-07-10	5413.74	5.07	0.0	36	2018-07-10	0.0
2356	21050	Personal Loan	Settled	Repaid		2015-07-14	8068.6	5.07	0.0	36	2016-04-12	823.0
2362	68968	Personal Loan	Settled	Repaid		2015-07-14	4034.3	5.07	0.0	36	2017-06-23	386.0
2377	69096	Personal Loan	Settled	Repaid		2015-07-14	3475.76	5.07	0.0	36	2018-07-10	4.0
2400	68737	Personal Loan	Settled	Repaid		2015-07-16	3025.71	5.07	0.0	36	2017-11-15	243.0
2381	69361	Personal Loan	Settled	Repaid		2015-07-16	3701.11	5.07	0.0	36	2018-02-22	144.0
2363	41558	Personal Loan	Settled	Repaid		2015-07-16	9751.47	5.07	0.0	36	2018-07-10	6.0
2403	69519	Personal Loan	Settled	Repaid		2015-07-17	3102.29	5.07	0.0	36	2017-03-15	489.0
2398	70042	Personal Loan	Settled	Repaid		2015-07-17	4333.63	5.07	0.0	36	2017-05-12	431.0
2376	69067	Personal Loan	Settled	Repaid		2015-07-17	3257.72	5.07	0.0	36	2017-07-25	357.0
